PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Name,Role,classified_role,assigned_cluster,cluster_assigned_role
4.617814987814201,-0.8540874578864502,-1.9469763039549337,3.552989279670079,0.6586469863243866,-2.0940949454803075,0.21663105440489025,0.5202396243263817,4.87019026485231,1.1133070437902017,-0.9708219874753027,-0.871783157764304,-2.5118360739100156,0.6604257614693803,0.5086189751573826,0.5066632508191137,2.5775893439167685,3.420948773667561,-0.25929205759345103,-2.283674911207184,-1.4734365542975196,1.9397534965281782,-1.7549075170807429,0.2929771778005553,-0.015341657961182784,-0.1534822104604496,-1.4356706776664918,0.40948456879168493,-0.36520456893949227,-1.9899923426770723,0.22682269587677842,-0.126159953632647,0.03523259971476386,-0.26880425009767295,0.5668017023788666,0.5644090732551281,0.8739654165775608,0.06797122959071684,-0.14118910019463046,-0.21551677785813936,NeftalA­ Feliz,RP,Setup Pitcher,4,Long Reliever
2.394757154922514,-2.2842350870238173,-7.118663927231798,-2.232192725587957,0.4056192220916268,0.09300417703528352,1.463856605752434,-0.17872364829369528,1.9845855840445505,-0.7503490007723048,1.1673169059666528,2.5107750701093696,2.1588551936154587,-0.2992255901653377,-1.5039759248088496,2.819323431589367,-2.0304371129750045,0.6733602685366663,-2.090521903608131,-2.9832274693232668,0.3157472390270099,2.6604675043381456,-0.12335218468754303,0.29473396270909097,1.2388151167729347,0.6913053145163633,-0.6406700184025692,-1.0906145506215812,-0.6789693496685062,0.7909762551830326,-1.459946950974949,2.051486739217766,-1.7418160875352577,0.01900008513864409,0.5543788571030516,0.4324595485038319,-0.630585078504766,0.4302943492157547,0.4575576008673829,-0.11254483412881212,Tommy Hunter,RP,Middle Reliever,4,Long Reliever
3.312993171331867,-4.019189712666475,3.7572596353180816,2.750394320102938,6.09032891801432,3.253968244197544,-1.1477572451892317,6.854396857306419,-1.0887008741983133,-2.3973339649987375,5.162380777816979,3.6907837427068646,0.01639892076409083,1.6180804858616897,-2.4963341432296966,-1.2242989665287278,-1.588373119717708,-1.0311135215242648,1.6454537704549888,-3.044324421943304,-1.4919111372006064,4.043487116858765,0.5645615791297175,0.5248131854070578,0.921493322087237,0.3909859514550217,0.671231385445589,-1.1708706835744092,-1.082126587895961,-0.37550518852601955,-0.42278400909145375,-4.03649950679107,2.2733685676106195,-0.3661518231429864,-1.0088720083219689,-0.5569248399268454,0.4841810265548677,-0.4904307723654328,0.6009004156234102,0.3954140768704554,Matt Bush,RP,Setup Pitcher,0,Closer
-4.916315584687756,-2.7504516094451423,4.598259552830607,-3.058924970340556,-3.921404820932431,-6.146608987963898,1.1661012306654668,1.8703401906332362,-2.1350526859837853,-2.7079359427892675,0.1042597459086939,-0.11370725650329432,1.0227831112489671,-0.5326036574043996,-0.57693960054577,1.6408607375360562,-0.2829480296395601,0.24807261662604857,1.0292918414692294,0.41755865799918435,-0.9912556878295598,1.242828176888523,0.8868974380630232,0.13963637324134942,0.13030136521901378,0.5755951421358021,-0.7042113538413572,0.4614389680112926,-0.933521905028674,1.2293248802358132,-0.6301900814957616,-1.4978832405207474,-0.33757271756618,0.20821866187280272,-0.7113881628284554,-1.019505203152463,-1.3759967057070521,0.8798214662296892,0.6980120619971305,-0.8733223856078237,Adam Ottavino,RP,Setup Pitcher,3,Closer
-1.1818368719190344,0.8595962847846786,-1.1341414935450824,-2.717628841708623,-1.5139663895838131,-2.4248010982228547,0.7490104062708441,2.7892322279309725,1.162440516834176,-2.147589896329096,-1.1148917768209736,1.111982466468856,0.3487090001382699,-0.10469851547281171,0.0872463740239229,1.011417045895141,-0.713967501640725,0.8484031449005294,0.8227136817176438,0.3115835599894664,0.28364075285740903,0.6878189185737233,-0.5295120598449901,-1.4209995232101396,-0.5508628820636022,0.5594128771583935,-0.6393213849434528,1.6945027330317328,-0.23927075787300184,1.8246670820091266,-0.9400475914487372,-0.4678836629312965,0.045433843971946324,0.6125100353374964,-1.8930525279419574,-0.7908528938621558,-0.3907078046374136,0.7126379523598982,1.2066132596658798,0.7965830936014321,Jhoulys ChacA­n,RP,Setup Pitcher,4,Long Reliever
0.4487362685573049,2.7350606669162225,-0.620448098355808,-0.6747065813922333,0.025917032402220156,0.09793771581921698,-2.726612457070264,0.6530336942977374,1.8914716989575,-1.3913391560515116,-1.9923349326445416,-0.49878914060631707,-0.4837965905079176,1.661675084871904,-1.3826614590932051,1.1670757068241129,-0.6776769258732762,-1.3125151408744935,1.4297602117304702,-1.7391853937912225,1.188104779297186,2.306986068511686,-0.06256435320796609,-1.3199154403672355,-0.7950755617116803,0.5772384410318865,-0.2434706488722504,0.6555090592400364,-1.5515180818476688,0.039959696547393245,-1.1848170556064763,0.5903785698538594,1.483019115928607,-0.49753589435478474,-0.22303478969917034,1.6326570038274555,-1.1292062832038936,-1.704131839895798,2.7755666612409655,-0.8696513581657328,Ervin Santana,RP,Setup Pitcher,4,Long Reliever
-1.565332272484931,0.11510752022478465,-3.649617852231124,3.3012308997309545,-4.129119800994461,-2.9553560758202395,-0.17581294851575807,0.803114151794025,-0.2062155231073863,-2.6081548641065666,1.1254081538540313,-0.14776386079408593,-0.8275164782778944,0.4676391610430413,-1.0837844298176305,2.8834045812982243,-1.0198741446774253,-0.09612870897930144,1.2231641472942927,-1.2177519001583308,0.4025151828771262,-0.15018804123298543,0.8952285125571222,0.9320524819864254,0.7251868387432843,0.4991983588798231,0.4442382506238912,-0.928413966736176,0.4199124518065777,1.4233343632581825,-0.26221964220032157,-0.8080213910428817,-0.8443714121973604,-1.1770433937470886,2.2759857648027157,-1.3496560169505925,0.824015720445425,-0.6767452746249091,0.8480364779078854,-0.5379150125087646,Joe Smith,RP,Setup Pitcher,4,Long Reliever
1.0553722866853943,-3.9660852498499928,-0.2299100037153973,0.7582260742735393,1.5587805858675017,-1.266589000979496,-0.5888591521699142,2.1116708854369226,1.2140049477896617,-3.0326362533000206,-0.04321201771845075,0.5251849795393342,1.3531939095197032,-1.8455668486484667,0.11280404150878806,3.35794363401885,-1.5249319882624945,1.8932631794488155,0.767366961867224,-2.1095710689118716,0.2903778257489933,0.7209909793978043,0.9041348307742997,-0.4542423097131056,0.9144298562403136,1.381719157368213,-0.09140957804195055,0.2176442328276928,0.27270711956969446,0.2177974717603484,1.860153484080059,-1.44958552384809,-0.2549811583048235,-2.534539615994565,3.214539829550903,-0.3244148377171067,-0.8649954490705034,-0.3964834722616404,1.8053538071114348,2.0760462122508807,Darren O'Day,RP,Setup Pitcher,3,Closer
-3.621247578558871,1.508406955342772,-2.65342853108875,-1.0670185095506124,0.6471713972048478,-7.65486424193487,-0.10382837114697381,4.463715891752179,3.711784562563867,-4.239727265251761,-2.4714602945866164,-0.02466105661135603,-2.6664535977485566,1.0352959282884595,-0.6320157514192988,1.4045104983707661,-0.5545841918606298,1.0263939405543077,0.10042527904928485,0.9157495287103143,0.13705477087113266,-0.9405366138049347,-0.31891200171932643,-1.7668981967742854,-0.6498089637908224,0.20946876219286,-1.4256512284947094,1.3242990701944195,-0.43368503857363583,0.7415574320590943,1.9697024188046268,0.38116711472557274,-0.2958898252935161,1.7640150175622868,-1.5508855992447321,0.19671165331083848,1.6977831508235444,0.4219381439962852,0.30661750842718904,0.6673634509779578,Yusmeiro Petit,RP,Setup Pitcher,3,Closer
1.5991018208416687,-1.8720017073969486,3.878411353024312,-3.4131812182993144,-5.177753852381246,0.014864359470171092,-1.5956971674978027,0.9610484279965171,-0.08400062403325173,0.6517746357730728,-1.9362069363701742,0.39355516148622754,-0.4833201460790948,-0.9571986112648176,-0.318515100929278,-0.35391647604700116,1.697895499590375,1.7397214603277962,-0.36468331727411896,-2.2638391548402454,0.4941134056172476,1.3382084520440143,-0.8579333376100594,0.32006435569723757,-0.3547985152574579,0.7947212900104706,0.19277596041511372,1.159228812308667,-0.1487973289451957,0.6646194803367131,0.9796914038976832,-0.8558824671584041,-0.42188026879108526,0.06515883099476497,0.6157080172098168,-0.969948077555686,0.10794694340938037,-0.07438684254338498,0.6574468197962003,1.0347552065808276,Tyler Chatwood,RP,Setup Pitcher,0,Closer
