PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,Name,Role,classified_role,assigned_cluster,cluster_assigned_role
4.617814972534013,-0.8540873284025753,-1.9469733039810186,3.552991543453644,0.6586482690092696,-2.094048901623535,0.2166805458538321,0.5201998715330122,4.869950734846939,1.1133938538509192,-0.9709189347863156,-0.8755078350210441,-2.512344919236973,0.6606404383961128,0.5091297563223686,0.5062970961045904,2.579734495628598,3.423100790652192,-0.25630630313448627,-2.2918508410958256,-1.4637717689286656,1.9312554768646304,-1.7696038346632716,0.300292725926104,-0.006774125198491394,-0.15907951516979552,-1.4141447514240557,0.42298143281362577,-0.3570627503148703,-1.9963498353775453,0.2883946611574148,-0.15870400560789547,-0.04878510560331988,-0.3186843623610164,0.682454452060244,0.5138290379266292,0.962398686178186,-0.12936459669456368,-0.1597034924083827,-0.5169073886778607,NeftalA­ Feliz,RP,Setup Pitcher,4,Long Reliever
2.394757160650589,-2.2842350718376143,-7.118665002202112,-2.2321874830565975,0.4056230819615028,0.09299216768346354,1.4639426021633193,-0.17868231200388257,1.984292605884556,-0.7503143098557689,1.1675913078343172,2.5099739734292523,2.15952314685671,-0.2976865391000206,-1.5052087819181013,2.819615251053411,-2.028529171910168,0.6745459776060556,-2.085868322603852,-2.988415895645773,0.3246614423651291,2.654398705515642,-0.13836996735653898,0.29677114058666293,1.218512271306034,0.6900346865010044,-0.634552956666489,-1.105491099386685,-0.6724382565578758,0.7558121749180088,-1.415499510831157,2.0648519112172967,-1.8718604163570882,0.03236471974919402,0.6352683750878654,0.386372307761334,-0.5376965034563975,-0.31745412958286695,0.41067939756301547,-0.06235654599509214,Tommy Hunter,RP,Middle Reliever,4,Long Reliever
3.312993163338927,-4.019190407549877,3.757254467347755,2.7503945344557694,6.090338598225396,3.253918706202682,-1.147794998859037,6.8544245854189905,-1.0891352827265166,-2.3975663774464966,5.162370323750033,3.692934929037972,0.018318507777821343,1.6187900425505561,-2.4982471250854625,-1.2227619848148938,-1.5878141293874013,-1.030228618067404,1.640835366178853,-3.0421151373237905,-1.4787552590939617,4.054055683296254,0.5714339140429606,0.5229809290076183,0.8907540974120535,0.41270914322253116,0.6680029754444015,-1.1760263006041374,-1.0937651700977722,-0.3115817717606661,-0.49955718414936867,-3.9878463522453473,2.4448799195034683,-0.3222255355352738,-1.0404885122143868,-0.5226587005244671,0.49665081686331247,0.47623487990137064,0.5946521727961471,0.32218556408982907,Matt Bush,RP,Setup Pitcher,0,Closer
-4.9163155819574476,-2.750451926988722,4.59825836373909,-3.0589248732725918,-3.9214008440992574,-6.146573380842687,1.1661016137781088,1.8703655034947313,-2.1352671367206257,-2.708062931862682,0.10418530389941001,-0.1135759806357885,1.02213580833197,-0.5306584139140668,-0.5744627749484196,1.64259305753224,-0.2806070746259098,0.24940119091650192,1.0278763542298095,0.41838540026757076,-0.9906493033856801,1.2420117970342774,0.8783943888214183,0.1390014202337092,0.10609953963142853,0.5810847824704171,-0.7250861721886842,0.4627759963935226,-0.9095286611125564,1.2221001483453555,-0.640572014279969,-1.4973903570640048,-0.3298889018375688,0.24955484015462057,-0.7433629738974254,-1.0571684232068002,-1.306394601407372,-0.795465737493425,0.6509067032459795,-0.7738452472206542,Adam Ottavino,RP,Setup Pitcher,3,Closer
-1.1818368699517365,0.8595957029047097,-1.1341450963115705,-2.717624731413207,-1.5139648216582433,-2.424798585714063,0.7490144494183244,2.7892541817329763,1.1622371230980024,-2.1480181293551066,-1.1146698015878875,1.113197763837459,0.34933821851133684,-0.10302612647230774,0.085646272448127,1.0130551337776,-0.7115225231572551,0.8506752198047114,0.8204265074599204,0.3125577963606226,0.2916357842818716,0.6850077218744888,-0.5120908791517529,-1.425789641048247,-0.5849370674108236,0.5686656540141987,-0.6277337492701763,1.6601361334837694,-0.22858872007630623,1.8629347217915881,-0.9683283276247758,-0.45186118619666826,0.03198321948574308,0.6723647436359788,-1.9010322677195013,-0.8417642149629564,-0.25734952332468414,-0.683287756421118,1.192171160194775,0.7719949643428307,Jhoulys ChacA­n,RP,Setup Pitcher,4,Long Reliever
0.4487362459593453,2.7350604798091447,-0.6204495742324387,-0.6747051445936257,0.02591468630569559,0.09789727129235828,-2.7266310556521547,0.6530467021228544,1.8911616401717064,-1.3913489625199915,-1.9923368166361448,-0.49844897188817533,-0.4819422408582725,1.661389583855449,-1.3861070611035706,1.166246729966507,-0.6772744959617301,-1.3123326236839306,1.4276208029725919,-1.7415695847368262,1.1980815738628359,2.308145260399007,-0.053490363839318024,-1.3220655118233986,-0.803432144030465,0.5816621235041929,-0.2142343781336005,0.6390048165674377,-1.5648495731111958,0.08781955008462368,-1.200274782817007,0.5999431820872586,1.5165227901963843,-0.5368037521949701,-0.19380479384523697,1.5737764863442572,-1.1999731260365623,1.540693836875618,2.8155503275808393,-0.905636223670998,Ervin Santana,RP,Setup Pitcher,4,Long Reliever
-1.5653323020013503,0.11510787572275075,-3.649617791644262,3.301228996879798,-4.129123824026325,-2.9553624229359574,-0.1758330073038418,0.8031575818137215,-0.2062572668097141,-2.6082628338794693,1.1250920922893195,-0.14806794073947646,-0.8276238998643155,0.4669124615373735,-1.0865162037177267,2.8839746186857,-1.0205492671721677,-0.09409893875704566,1.2218508996206316,-1.2184539398324736,0.40239934879999234,-0.15437407299267877,0.8951348100500861,0.9373235141255669,0.7348268584504596,0.5046238553659914,0.4423908023943914,-0.9113191668762257,0.4220198325337948,1.4186220189257737,-0.16023514600497699,-0.8138223960057654,-0.9400803463125357,-1.1646129514745651,2.312704893056261,-1.4408775629368158,0.8463080625097981,0.8049054262841633,0.9322826801031853,-0.6086519815134095,Joe Smith,RP,Setup Pitcher,4,Long Reliever
1.0553722714491198,-3.966085000736308,-0.22991064607563008,0.7582250875652321,1.5587863239178705,-1.2665331767614412,-0.5888334971502589,2.111722159013222,1.2140105749666863,-3.032909137077532,-0.04333253924700465,0.5239408288084683,1.3510798679251554,-1.844283771162569,0.11288581560899319,3.3589009864726416,-1.5239525563634517,1.8964546634434118,0.7675604059159957,-2.1085699463924543,0.28942144407800957,0.7099558269297314,0.8942235570506843,-0.45278331530423505,0.9204475331579969,1.388160867343195,-0.12714120534398535,0.2499378193314838,0.31195067496485895,0.19137694992199075,1.9300973497358853,-1.4416705110258974,-0.464268212872301,-2.527077220911842,3.2270106260553355,-0.39626712410151715,-0.8030426493244927,0.44133038123033863,1.746155176008142,2.0124577092633498,Darren O'Day,RP,Setup Pitcher,3,Closer
-3.621247610813374,1.50840671619079,-2.6534295524931664,-1.0670169918501486,0.6471744178787273,-7.654847427134244,-0.10384982977563409,4.463728596952628,3.7115270275364884,-4.240162293803167,-2.4716250795262176,-0.024839474971429996,-2.6662213009515754,1.0354329205624397,-0.6353001220859393,1.406489446335875,-0.5531945857384325,1.029154023293607,0.09765394103714203,0.9141675019922697,0.14517145617190697,-0.9434684436927775,-0.31415100013552083,-1.7647029123474085,-0.663931727130423,0.2206055416310273,-1.421580268913469,1.3253181421005418,-0.4173085551955405,0.7612869163367937,2.008218888281112,0.3974715142893819,-0.2697434494081445,1.847780648026923,-1.4787086148472084,0.1569462307984325,1.762790707771722,-0.48630371804840083,0.2781319094145023,0.5855967033372915,Yusmeiro Petit,RP,Setup Pitcher,3,Closer
1.5991018303733737,-1.8720022341569134,3.8784080902062787,-3.4131839455630786,-5.177742567471213,0.014886736230630448,-1.59571762192378,0.9610572239705194,-0.08409550883127091,0.6514671296002639,-1.9363529062754277,0.39470021659481147,-0.48419533734608217,-0.9559389679383135,-0.31557548142794056,-0.3514398768487498,1.6985735257047283,1.740239330074928,-0.3686935026747752,-2.2575733664793356,0.49544705630066244,1.3432585809429611,-0.8582372906426055,0.3256218697979002,-0.37580534338572685,0.8091121628917042,0.15767362922705175,1.182969616085406,-0.13920212910179366,0.6782610728566275,0.935949755034894,-0.8618086260095618,-0.38809381887644273,0.14524067832404713,0.5075559577460117,-0.8548558257750987,0.1445108645998193,0.15202132176283586,0.5962842308896246,1.0901475950863027,Tyler Chatwood,RP,Setup Pitcher,0,Closer
